CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13227.0,202,1,257.7,1,At-Risk
13228.0,81,1,358.0,0,Occasional
13229.0,226,1,160.95,1,At-Risk
13230.0,4,14,2806.97,0,High-Value
13232.0,13,7,1357.6,0,Regular
13233.0,74,2,605.12,0,Occasional
13235.0,212,1,1031.07,1,At-Risk
13236.0,25,2,744.85,0,Occasional
13238.0,17,4,700.73,0,Occasional
13239.0,262,1,329.56,1,At-Risk
13240.0,96,4,663.65,0,Occasional
13242.0,112,3,270.40000000000003,0,Occasional
13243.0,203,1,600.07,1,At-Risk
13244.0,93,1,121.74000000000001,0,Occasional
13245.0,51,1,430.5,0,Occasional
13246.0,18,6,1987.3,0,Regular
13247.0,18,4,501.12,0,Occasional
13248.0,125,2,465.68,0,Occasional
13249.0,92,3,711.41,0,Occasional
13253.0,157,2,1030.4,1,Occasional
13255.0,9,2,399.51,0,Occasional
13258.0,12,3,698.5799999999999,0,Occasional
13259.0,62,1,292.32,0,Occasional
13260.0,61,1,557.62,0,Occasional
13261.0,269,2,944.1,1,Occasional
13262.0,263,1,200.29,1,At-Risk
13263.0,1,35,7454.07,3,High-Value
13265.0,53,5,2107.66,0,Regular
13266.0,11,12,3834.2599999999998,0,High-Value
13267.0,3,19,4521.49,3,High-Value
13268.0,18,11,3214.69,0,High-Value
13269.0,1,15,5346.2300000000005,3,High-Value
13270.0,366,1,590.0,1,At-Risk
13271.0,37,1,217.38,0,Occasional
13272.0,31,2,276.56,0,Occasional
13273.0,113,1,138.98,0,Occasional
13276.0,64,2,590.9300000000001,0,Occasional
13277.0,16,4,258.4,0,Occasional
13278.0,41,1,542.73,0,Occasional
13279.0,78,1,137.75,0,Occasional
13280.0,122,3,814.86,0,Occasional
13282.0,18,3,1132.14,0,Occasional
13283.0,60,2,93.66,0,Occasional
13284.0,331,1,201.19,1,At-Risk
13285.0,23,4,2709.12,0,Occasional
13291.0,156,1,361.11,1,Occasional
13292.0,39,2,578.94,0,Occasional
13294.0,190,2,873.74,1,Occasional
13295.0,360,1,201.20000000000002,1,At-Risk
13296.0,137,1,87.4,0,Occasional
13297.0,8,4,2089.85,0,Occasional
13298.0,1,1,360.0,0,Occasional
13299.0,268,1,142.5,1,At-Risk
13300.0,169,1,371.89,1,Occasional
13301.0,104,4,618.09,0,Occasional
13302.0,155,1,63.75,1,Occasional
13304.0,351,1,300.42,1,At-Risk
13305.0,4,10,2000.86,0,Regular
13307.0,120,1,15.0,0,Occasional
13308.0,23,3,1385.51,0,Occasional
13309.0,7,5,1456.79,0,Regular
13310.0,28,3,1132.03,0,Occasional
13311.0,4,2,598.57,0,Occasional
13313.0,22,5,1555.3200000000002,0,Regular
13314.0,2,3,775.94,0,Occasional
13316.0,37,4,5977.73,0,Occasional
13317.0,66,6,2273.68,0,Regular
13318.0,1,3,640.76,0,Occasional
13319.0,5,26,10845.550000000001,3,High-Value
13320.0,78,4,1548.7,0,Occasional
13321.0,72,2,567.36,0,Occasional
13322.0,17,1,199.48000000000002,0,Occasional
13323.0,3,5,787.85,0,Regular
13324.0,36,10,7121.95,0,Regular
13325.0,82,1,675.3,0,Occasional
13327.0,39,8,3627.77,0,Regular
13328.0,316,1,1308.48,1,At-Risk
13329.0,32,2,789.0,0,Occasional
13330.0,93,3,1140.93,0,Occasional
13332.0,14,1,350.90000000000003,0,Occasional
13334.0,82,3,3536.82,0,Occasional
13336.0,77,1,795.12,0,Occasional
13338.0,158,1,487.02,1,Occasional
13339.0,201,1,860.12,1,At-Risk
13340.0,45,7,10736.48,0,Regular
13341.0,261,1,775.85,1,At-Risk
13343.0,178,1,353.43,1,Occasional
13344.0,68,3,2543.7200000000003,0,Occasional
13345.0,288,1,389.5,1,At-Risk
13347.0,70,1,341.36,0,Occasional
13348.0,64,1,233.76000000000002,0,Occasional
13349.0,11,1,247.32,0,Occasional
13350.0,16,2,979.12,0,Occasional
13351.0,66,1,373.94,0,Occasional
13352.0,60,1,397.98,0,Occasional
13354.0,71,1,743.53,0,Occasional
13355.0,122,1,674.7,0,Occasional
13356.0,80,1,768.24,0,Occasional
13357.0,257,1,609.95,1,At-Risk
13358.0,269,1,439.03000000000003,1,At-Risk
13359.0,64,1,439.56,0,Occasional
13362.0,9,4,3090.7400000000002,0,Occasional
13363.0,18,2,992.5,0,Occasional
13364.0,71,1,134.96,0,Occasional
13365.0,34,2,2225.37,0,Occasional
13366.0,50,1,56.16,0,Occasional
13368.0,257,2,623.4,1,Occasional
13369.0,366,1,308.28000000000003,1,At-Risk
13370.0,372,1,754.87,1,At-Risk
13372.0,90,1,378.64,0,Occasional
13373.0,61,3,3312.25,0,Occasional
13375.0,89,1,778.65,0,Occasional
13376.0,99,3,1019.76,0,Occasional
13379.0,26,3,572.56,0,Occasional
13381.0,32,6,3639.31,0,Regular
13382.0,281,1,222.99,1,At-Risk
13384.0,31,7,4151.93,0,Regular
13385.0,330,1,534.57,1,At-Risk
13388.0,131,2,677.1,0,Occasional
13389.0,11,3,797.96,0,Occasional
13390.0,75,1,544.08,0,Occasional
13391.0,204,1,59.8,1,At-Risk
13394.0,2,8,2520.02,0,Regular
13395.0,185,1,307.72,1,At-Risk
13396.0,29,2,1360.99,0,Occasional
13397.0,73,5,1544.13,0,Regular
13398.0,192,1,457.34000000000003,1,At-Risk
13402.0,127,2,621.23,0,Occasional
13403.0,18,1,75.0,0,Occasional
13404.0,1,2,252.49,0,Occasional
13405.0,74,3,572.451,0,Occasional
13408.0,2,62,28117.04,3,High-Value
13410.0,24,5,1003.06,0,Regular
13411.0,107,1,213.55,0,Occasional
13414.0,134,3,1390.5,0,Occasional
13416.0,44,2,712.5,0,Occasional
13417.0,5,2,640.83,0,Occasional
13418.0,12,18,6127.43,3,High-Value
13419.0,64,1,221.06,0,Occasional
13420.0,150,2,159.85,1,Occasional
13421.0,40,2,1851.08,0,Occasional
13422.0,64,1,2626.3,0,Occasional
13425.0,108,3,1624.21,0,Occasional
13426.0,1,10,3641.32,0,Regular
13427.0,19,3,582.6,0,Occasional
13428.0,10,1,218.47,0,Occasional
13429.0,11,4,1006.8,0,Occasional
13430.0,19,2,679.45,0,Occasional
13431.0,67,2,1269.1,0,Occasional
13434.0,74,2,534.24,0,Occasional
13435.0,5,7,3809.89,0,Regular
13436.0,2,1,196.89,0,Occasional
13437.0,14,7,3408.06,0,Regular
13439.0,255,1,283.71,1,At-Risk
13441.0,92,1,296.64,0,Occasional
13447.0,23,3,1129.14,0,Occasional
13448.0,17,6,3539.3700000000003,0,Regular
13449.0,24,1,291.88,0,Occasional
13450.0,27,6,2043.72,0,Regular
13451.0,26,5,2976.15,0,Regular
13452.0,259,2,590.0,1,Occasional
13453.0,166,2,356.98,1,Occasional
13455.0,25,2,1058.34,0,Occasional
13456.0,18,6,1766.72,0,Regular
13458.0,7,14,9646.57,3,High-Value
13460.0,29,2,183.44,0,Occasional
13461.0,39,3,1445.0,0,Occasional
13462.0,253,1,151.5,1,At-Risk
13464.0,58,1,674.68,0,Occasional
13466.0,184,1,307.90000000000003,1,At-Risk
13467.0,11,2,1083.71,0,Occasional
13468.0,2,37,5704.97,3,High-Value
13470.0,99,2,165.0,0,Occasional
13471.0,1,4,2531.58,0,Occasional
13473.0,61,2,422.64,0,Occasional
13474.0,236,1,229.59,1,At-Risk
13475.0,191,4,1431.78,1,Occasional
13476.0,179,2,1238.47,1,Occasional
13477.0,38,6,1454.58,0,Regular
13479.0,201,2,300.95,1,Occasional
13481.0,46,5,1804.56,0,Regular
13482.0,232,1,184.64000000000001,1,At-Risk
13483.0,66,1,140.34,0,Occasional
13484.0,241,1,313.8,1,At-Risk
13485.0,233,1,454.24,1,At-Risk
13486.0,78,3,1122.41,0,Occasional
13487.0,58,3,575.4,0,Occasional
13488.0,17,13,8968.31,3,High-Value
13489.0,105,4,449.52,0,Occasional
13491.0,52,10,1215.82,0,Regular
13492.0,136,3,1269.84,0,Occasional
13493.0,275,2,618.63,1,Occasional
13494.0,312,1,316.26000000000005,1,At-Risk
13495.0,8,5,2044.8700000000001,0,Regular
13496.0,11,2,653.33,0,Occasional
13497.0,283,2,348.05,1,Occasional
13499.0,18,5,1159.1100000000001,0,Regular
13500.0,23,3,1166.77,0,Occasional
13501.0,288,1,1340.32,1,At-Risk
13502.0,17,3,292.0,0,Occasional
13503.0,71,1,216.85,0,Occasional
13504.0,64,1,295.93,0,Occasional
13505.0,73,4,4393.63,0,Occasional
13506.0,316,2,458.52,1,Occasional
13507.0,3,4,2479.16,0,Occasional
13508.0,244,1,110.97,1,At-Risk
13509.0,9,7,979.72,0,Regular
13510.0,1,4,1791.56,0,Occasional
13512.0,261,1,251.21,1,At-Risk
13513.0,127,1,205.1,0,Occasional
13514.0,74,1,152.20000000000002,0,Occasional
13515.0,73,4,891.12,0,Occasional
13516.0,21,3,1389.41,0,Occasional
13517.0,60,3,2128.42,0,Occasional
13518.0,86,1,659.44,0,Occasional
13519.0,78,1,122.75,0,Occasional
13520.0,59,6,3624.35,0,Regular
13521.0,1,3,1093.65,0,Occasional
13522.0,30,1,125.80000000000001,0,Occasional
13523.0,33,5,3964.88,0,Regular
13524.0,41,5,680.1800000000001,0,Regular
13525.0,15,2,628.78,0,Occasional
13527.0,34,7,2287.51,0,Regular
13529.0,79,2,307.76,0,Occasional
13531.0,205,2,483.8,1,Occasional
13532.0,34,1,210.31,0,Occasional
13533.0,183,3,270.79,1,Occasional
13534.0,2,25,5870.08,3,High-Value
13536.0,1,7,3448.29,0,Regular
13538.0,43,7,1280.85,0,Regular
13539.0,86,3,631.34,0,Occasional
13544.0,40,2,291.41,0,Occasional
13546.0,12,3,626.99,0,Occasional
13548.0,96,2,682.41,0,Occasional
13549.0,26,7,918.2,0,Regular
13551.0,319,1,91.80000000000001,1,At-Risk
13552.0,66,12,3740.07,0,Regular
13555.0,74,4,4149.28,0,Occasional
13557.0,28,2,584.0600000000001,0,Occasional
13558.0,6,4,605.06,0,Occasional
13560.0,7,1,174.37,0,Occasional
13561.0,216,1,141.85999999999999,1,At-Risk
13562.0,82,3,1799.3300000000002,0,Occasional
13563.0,84,2,777.53,0,Occasional
13564.0,144,3,1749.02,0,Occasional
13565.0,19,2,240.22,0,Occasional
13566.0,41,2,874.71,0,Occasional
13568.0,173,1,192.85,1,Occasional
13569.0,17,2,373.75,0,Occasional
13570.0,243,1,239.49,1,At-Risk
13571.0,13,12,2092.32,0,High-Value
13572.0,206,1,1384.25,1,At-Risk
13573.0,50,2,294.40000000000003,0,Occasional
13575.0,23,5,732.07,0,Regular
13576.0,10,18,6717.34,3,High-Value
13577.0,25,4,1687.6000000000001,0,Occasional
13579.0,15,2,467.04,0,Occasional
13581.0,309,1,118.0,1,At-Risk
13583.0,156,1,781.03,1,Occasional
13584.0,307,1,142.4,1,At-Risk
13587.0,64,1,712.4,0,Occasional
13588.0,16,9,2478.95,0,Regular
13589.0,15,2,379.65,0,Occasional
13590.0,11,6,1981.92,0,Regular
13591.0,65,3,1117.13,0,Occasional
13592.0,36,4,247.95999999999998,0,Occasional
13593.0,108,5,2037.0800000000002,0,Occasional
13594.0,53,1,396.97,0,Occasional
13596.0,6,2,697.04,0,Occasional
13598.0,47,1,180.17000000000002,0,Occasional
13599.0,1,21,5153.67,3,High-Value
13600.0,312,1,219.52,1,At-Risk
13601.0,45,2,693.32,0,Occasional
13602.0,65,1,428.89,0,Occasional
13603.0,26,1,164.34,0,Occasional
13606.0,29,3,280.54,0,Occasional
13607.0,40,1,678.01,0,Occasional
13610.0,12,7,1131.88,0,Regular
13611.0,89,3,1171.8,0,Occasional
13614.0,24,4,1610.46,0,Occasional
13615.0,319,1,417.69,1,At-Risk
13617.0,40,3,544.18,0,Occasional
13618.0,174,1,177.34,1,Occasional
13621.0,117,1,213.85,0,Occasional
13623.0,31,5,747.78,0,Regular
13626.0,253,1,257.23,1,At-Risk
13627.0,59,5,1638.47,0,Regular
13629.0,23,11,7792.36,0,High-Value
13630.0,5,7,2031.78,0,Regular
13631.0,100,11,3070.42,0,Occasional
13632.0,25,5,2121.27,0,Regular
13634.0,33,5,1575.16,0,Regular
13635.0,68,1,1071.03,0,Occasional
13636.0,37,5,949.12,0,Regular
13637.0,52,3,810.5,0,Occasional
13638.0,16,1,122.64,0,Occasional
13639.0,74,1,1033.34,0,Occasional
13642.0,216,1,354.8,1,At-Risk
13643.0,31,3,519.44,0,Occasional
13644.0,16,4,2624.26,0,Occasional
13645.0,120,1,252.1,0,Occasional
13647.0,10,4,1678.1200000000001,0,Occasional
13649.0,257,2,346.6,1,Occasional
13650.0,17,6,1836.3400000000001,0,Regular
13651.0,35,2,94.2,0,Occasional
13652.0,46,3,1095.08,0,Occasional
13654.0,43,6,2707.33,0,Regular
13655.0,114,2,932.97,0,Occasional
13656.0,165,2,379.65,1,Occasional
13657.0,11,2,382.14,0,Occasional
13658.0,10,5,2639.17,0,Regular
13659.0,206,2,1573.2,1,Occasional
13662.0,86,3,897.76,0,Occasional
13663.0,179,1,189.47,1,Occasional
13666.0,60,3,84.65,0,Occasional
13667.0,149,1,305.02,1,Occasional
13668.0,3,21,6363.59,3,High-Value
13669.0,51,2,218.55,0,Occasional
13670.0,75,1,349.7,0,Occasional
13672.0,301,2,186.39000000000001,1,Occasional
13673.0,19,2,396.92,0,Occasional
13675.0,151,2,486.82000000000005,1,Occasional
13678.0,152,1,232.6,1,Occasional
13680.0,1,4,3722.42,0,Occasional
13681.0,18,4,827.83,0,Occasional
13682.0,187,1,59.5,1,At-Risk
13684.0,286,1,67.23,1,At-Risk
13685.0,3,7,3119.44,0,Regular
13686.0,183,1,72.0,1,At-Risk
13689.0,63,1,910.0,0,Occasional
13690.0,59,1,172.25,0,Occasional
13692.0,25,3,1488.32,0,Occasional
13694.0,4,50,65039.62,3,High-Value
13695.0,31,15,2504.13,0,High-Value
13697.0,39,1,151.3,0,Occasional
13699.0,155,1,308.58000000000004,1,Occasional
13700.0,26,10,2265.12,0,Regular
13703.0,318,1,99.5,1,At-Risk
13704.0,5,9,2308.06,0,Regular
13705.0,8,3,711.86,0,Occasional
13706.0,303,1,330.79,1,At-Risk
13707.0,267,2,806.41,1,Occasional
13708.0,271,1,296.88,1,At-Risk
13709.0,4,13,6328.05,0,High-Value
13710.0,32,1,180.48,0,Occasional
13711.0,219,2,252.06,1,Occasional
13712.0,247,1,228.84,1,At-Risk
13715.0,281,5,1079.34,1,Occasional
13716.0,269,1,138.28,1,At-Risk
13717.0,32,6,1445.01,0,Regular
13718.0,246,2,306.55,1,Occasional
13719.0,15,5,1041.68,0,Regular
13720.0,117,4,799.9,0,Occasional
13721.0,36,1,524.14,0,Occasional
13722.0,132,3,2375.41,0,Occasional
13723.0,217,1,199.85000000000002,1,At-Risk
13725.0,50,8,1980.56,0,Regular
13726.0,39,2,1079.66,0,Occasional
13727.0,29,2,333.48,0,Occasional
13728.0,37,6,1016.14,0,Regular
13730.0,136,2,752.6,0,Occasional
13731.0,219,2,610.59,1,Occasional
13732.0,28,1,491.86,0,Occasional
13735.0,25,4,2885.2400000000002,0,Occasional
13736.0,5,2,731.9,0,Occasional
13737.0,200,1,339.6,1,At-Risk
13739.0,18,1,216.9,0,Occasional
13740.0,241,1,350.75,1,At-Risk
13741.0,72,3,668.4300000000001,0,Occasional
13742.0,17,12,3131.02,0,High-Value
13743.0,3,7,1341.6,0,Regular
13744.0,95,2,1156.36,0,Occasional
13745.0,162,1,300.04,1,Occasional
13747.0,374,1,79.6,1,At-Risk
13748.0,96,5,948.25,0,Occasional
13750.0,54,5,1647.26,0,Regular
13751.0,288,1,296.25,1,At-Risk
13752.0,124,6,1186.28,0,Occasional
13753.0,288,1,741.26,1,At-Risk
13754.0,152,2,282.6,1,Occasional
13755.0,4,9,2161.35,0,Regular
13756.0,2,14,5189.52,3,High-Value
13758.0,12,7,3190.55,0,Regular
13759.0,33,2,659.4100000000001,0,Occasional
13760.0,54,2,286.79,0,Occasional
13761.0,50,2,1070.65,0,Occasional
13762.0,219,1,306.72,1,At-Risk
13763.0,63,1,1714.96,0,Occasional
13764.0,71,3,1521.76,0,Occasional
13767.0,2,37,17220.36,3,High-Value
13769.0,2,10,2796.51,0,Regular
13771.0,64,4,2634.45,0,Occasional
13772.0,34,3,1132.13,0,Occasional
13774.0,82,1,345.0,0,Occasional
13777.0,1,33,25977.16,3,High-Value
13778.0,103,1,178.7,0,Occasional
13780.0,7,2,360.01,0,Occasional
13781.0,251,1,127.84,1,At-Risk
13782.0,13,6,912.0,0,Regular
13784.0,10,11,2462.79,0,High-Value
13786.0,367,1,230.4,1,At-Risk
13787.0,76,2,309.04,0,Occasional
13790.0,4,1,348.79999999999995,0,Occasional
13791.0,128,2,1516.0,0,Occasional
13792.0,66,2,195.55,0,Occasional
13798.0,1,57,37153.85,3,High-Value
13799.0,117,2,688.86,0,Occasional
13800.0,310,1,558.32,1,At-Risk
13801.0,67,1,324.8,0,Occasional
13802.0,139,3,4599.42,0,Occasional
13803.0,255,1,277.07,1,At-Risk
13804.0,31,7,2635.79,0,Regular
13805.0,52,2,924.5999999999999,0,Occasional
13806.0,64,1,256.38,0,Occasional
13807.0,367,1,112.6,1,At-Risk
13808.0,6,5,1747.66,0,Regular
13809.0,305,1,155.05,1,At-Risk
13810.0,29,3,1499.01,0,Occasional
13811.0,184,3,814.5,1,Occasional
13812.0,42,3,539.0,0,Occasional
13813.0,40,4,1366.8600000000001,0,Occasional
13814.0,92,2,1579.12,0,Occasional
13815.0,22,4,4027.36,0,Occasional
13816.0,24,2,571.6700000000001,0,Occasional
13817.0,29,2,382.98,0,Occasional
13819.0,302,3,1140.35,1,Occasional
13821.0,145,2,385.64,1,Occasional
13822.0,6,2,632.0,0,Occasional
13823.0,19,2,957.66,0,Occasional
13824.0,33,5,1698.94,0,Regular
13826.0,176,1,189.5,1,Occasional
13827.0,58,3,412.05,0,Occasional
13828.0,22,1,209.49,0,Occasional
13831.0,16,6,2202.99,0,Regular
13832.0,19,1,52.2,0,Occasional
13833.0,159,1,384.8,1,Occasional
13835.0,25,4,834.57,0,Occasional
13837.0,212,2,271.24,1,Occasional
13838.0,6,4,691.73,0,Occasional
13841.0,253,1,85.0,1,At-Risk
13842.0,59,9,3385.62,0,Regular
13844.0,11,1,361.62,0,Occasional
13845.0,65,1,312.98,0,Occasional
13846.0,25,3,865.0600000000001,0,Occasional
13848.0,92,3,1255.0,0,Occasional
13849.0,52,2,1537.95,0,Occasional
13850.0,129,1,1595.48,0,Occasional
13851.0,96,3,2651.46,0,Occasional
13853.0,57,1,1090.1399999999999,0,Occasional
13854.0,9,25,8109.5199999999995,3,High-Value
13856.0,169,3,388.5,1,Occasional
13858.0,57,1,216.17000000000002,0,Occasional
13859.0,326,1,201.16,1,At-Risk
13860.0,1,5,1245.9,0,Regular
13862.0,18,8,2209.36,0,Regular
13863.0,248,1,305.78,1,At-Risk
13865.0,58,4,501.56,0,Occasional
13866.0,74,1,145.67,0,Occasional
13867.0,31,3,1015.29,0,Occasional
13868.0,7,2,3192.54,0,Occasional
13869.0,123,4,3104.9500000000003,0,Occasional
13870.0,2,8,2770.94,0,Regular
13871.0,23,13,6403.25,0,High-Value
13873.0,120,3,389.6,0,Occasional
13874.0,358,1,540.45,1,At-Risk
13875.0,54,5,1786.79,0,Regular
13876.0,64,1,122.7,0,Occasional
13877.0,86,1,117.24,0,Occasional
13878.0,55,1,1281.53,0,Occasional
13880.0,21,13,3219.77,0,High-Value
13881.0,4,20,17159.52,3,High-Value
13882.0,3,5,1191.13,0,Regular
13883.0,11,5,2674.48,0,Regular
13884.0,7,5,787.6,0,Regular
13885.0,189,2,506.8,1,Occasional
13886.0,71,1,243.56,0,Occasional
13887.0,204,1,349.55,1,At-Risk
13888.0,120,2,605.63,0,Occasional
13889.0,93,1,416.90000000000003,0,Occasional
13890.0,1,10,1883.81,0,Regular
13892.0,27,4,632.97,0,Occasional
13893.0,298,1,821.1,1,At-Risk
13894.0,24,3,564.62,0,Occasional
13895.0,28,4,2593.07,0,Occasional
13897.0,50,1,311.16,0,Occasional
13898.0,326,1,155.93,1,At-Risk
13899.0,16,2,388.52,0,Occasional
13900.0,183,3,740.95,1,Occasional
13901.0,72,5,2867.2000000000003,0,Regular
13904.0,37,2,332.64,0,Occasional
13908.0,80,4,2369.55,0,Occasional
13911.0,57,9,2580.91,0,Regular
13914.0,12,2,626.45,0,Occasional
13917.0,50,2,272.04,0,Occasional
13918.0,50,2,1212.8400000000001,0,Occasional
13919.0,59,2,384.81,0,Occasional
13922.0,352,1,172.25,1,At-Risk
13923.0,54,1,351.13,0,Occasional
13924.0,2,6,1838.8500000000001,0,Regular
13925.0,93,4,678.25,0,Occasional
13926.0,23,1,223.85000000000002,0,Occasional
13927.0,75,1,348.99,0,Occasional
13928.0,11,4,464.57,0,Occasional
13929.0,169,2,842.65,1,Occasional
13930.0,58,2,337.34,0,Occasional
13931.0,96,2,1237.53,0,Occasional
13932.0,295,1,307.4,1,At-Risk
13933.0,109,2,608.79,0,Occasional
13934.0,264,1,922.1,1,At-Risk
13936.0,180,1,376.58,1,Occasional
13937.0,169,1,158.85,1,Occasional
13938.0,35,1,71.66,0,Occasional
13939.0,23,3,568.55,0,Occasional
13940.0,17,4,839.14,0,Occasional
13941.0,22,5,5112.96,0,Regular
13946.0,79,3,561.57,0,Occasional
13947.0,65,1,90.60000000000001,0,Occasional
13948.0,361,1,102.0,1,At-Risk
13949.0,3,6,2427.32,0,Regular
13950.0,11,4,745.0600000000001,0,Occasional
13951.0,176,3,674.45,1,Occasional
13952.0,218,2,3251.071,1,Occasional
13953.0,7,7,3515.68,0,Regular
13954.0,2,2,439.92,0,Occasional
13955.0,154,2,322.96,1,Occasional
13956.0,5,5,1026.42,0,Regular
13959.0,79,3,598.2,0,Occasional
13960.0,21,2,230.22,0,Occasional
13962.0,22,2,169.54999999999998,0,Occasional
13963.0,308,4,664.54,1,Occasional
13967.0,146,1,80.7,1,Occasional
13969.0,7,18,9053.94,3,High-Value
13971.0,19,8,2758.26,0,Regular
13972.0,71,2,190.25,0,Occasional
13973.0,287,1,264.7,1,At-Risk
13974.0,49,1,413.59000000000003,0,Occasional
13975.0,31,6,2526.28,0,Regular
13976.0,207,1,357.98,1,At-Risk
13978.0,15,2,196.79,0,Occasional
13979.0,73,1,869.87,0,Occasional
13980.0,60,1,200.14,0,Occasional
13982.0,39,4,1871.81,0,Occasional
13983.0,30,12,2603.43,0,High-Value
13984.0,27,5,920.51,0,Regular
13985.0,4,15,7060.13,3,High-Value
13986.0,17,1,320.46,0,Occasional
13988.0,20,6,4147.96,0,Regular
13989.0,66,2,1266.08,0,Occasional
13990.0,213,1,311.3,1,At-Risk
13991.0,12,6,855.97,0,Regular
13992.0,30,1,76.8,0,Occasional
13993.0,43,9,3466.36,0,Regular
13994.0,4,6,2313.14,0,Regular
13995.0,15,5,1393.69,0,Regular
13999.0,10,12,3901.81,0,High-Value
14000.0,211,1,635.66,1,At-Risk
14001.0,46,3,2043.0800000000002,0,Occasional
14002.0,134,2,529.73,0,Occasional
14004.0,43,7,4582.64,0,Regular
14005.0,10,5,2874.72,0,Regular
14006.0,116,3,962.19,0,Occasional
14009.0,198,2,695.61,1,Occasional
14012.0,278,1,328.8,1,At-Risk
14013.0,110,3,473.02,0,Occasional
14014.0,77,1,505.18,0,Occasional
14015.0,53,1,917.34,0,Occasional
14016.0,162,4,4341.21,1,Occasional
14019.0,47,3,1421.6100000000001,0,Occasional
14020.0,17,2,642.8,0,Occasional
14021.0,155,3,631.9,1,Occasional
14022.0,225,1,440.0,1,At-Risk
14023.0,7,2,584.07,0,Occasional
14024.0,122,2,327.7,0,Occasional
14027.0,61,1,104.82,0,Occasional
14029.0,63,2,467.66,0,Occasional
14030.0,18,8,2360.09,0,Regular
14031.0,7,19,17286.86,3,High-Value
14032.0,2,11,2975.59,0,High-Value
14034.0,22,3,651.8199999999999,0,Occasional
14035.0,29,5,1428.02,0,Regular
14036.0,285,1,626.65,1,At-Risk
14037.0,176,2,147.20000000000002,1,Occasional
14038.0,78,3,1560.38,0,Occasional
14039.0,33,1,152.2,0,Occasional
14040.0,41,12,3614.92,0,Regular
14041.0,266,1,141.41,1,At-Risk
14044.0,27,4,652.82,0,Occasional
14045.0,109,4,1659.75,0,Occasional
14046.0,284,1,154.99,1,At-Risk
14047.0,9,5,1308.6100000000001,0,Regular
14048.0,305,1,409.93,1,At-Risk
14049.0,17,4,5681.72,0,Occasional
14050.0,32,2,746.36,0,Occasional
14051.0,1,23,15610.390000000001,3,High-Value
14052.0,20,1,225.35999999999999,0,Occasional
14053.0,124,2,260.25,0,Occasional
14054.0,65,1,92.46000000000001,0,Occasional
14055.0,106,1,725.6400000000001,0,Occasional
14056.0,1,23,8214.65,3,High-Value
14057.0,24,17,6217.96,3,High-Value
14059.0,267,1,183.6,1,At-Risk
14060.0,5,19,6140.42,3,High-Value
14062.0,10,12,10464.85,3,High-Value
14064.0,29,5,1353.74,0,Regular
14066.0,267,1,152.55,1,At-Risk
14067.0,64,2,374.7,0,Occasional
14068.0,320,1,265.85,1,At-Risk
14071.0,4,8,1438.82,0,Regular
14073.0,32,1,151.04,0,Occasional
14075.0,5,3,942.26,0,Occasional
14076.0,129,1,122.47,0,Occasional
14077.0,41,5,499.42,0,Regular
14078.0,102,6,1049.37,0,Occasional
14079.0,125,1,375.1,0,Occasional
14080.0,33,1,45.599999999999994,0,Occasional
14081.0,302,2,934.52,1,Occasional
14082.0,365,1,182.25,1,At-Risk
14083.0,4,9,1018.43,0,Regular
14085.0,2,18,4448.54,3,High-Value
14087.0,3,1,194.42,0,Occasional
14088.0,10,13,50491.81,3,High-Value
14089.0,57,1,161.0,0,Occasional
14090.0,325,1,76.32000000000001,1,At-Risk
14092.0,8,14,4076.9100000000003,0,High-Value
14093.0,12,1,442.85,0,Occasional
14096.0,4,17,65164.79,3,High-Value
14098.0,37,1,147.35,0,Occasional
14099.0,16,11,3104.17,0,High-Value
14100.0,138,1,194.9,0,Occasional
14101.0,74,6,5976.79,0,Regular
14102.0,5,5,1360.28,0,Regular
14104.0,155,2,216.21,1,Occasional
14105.0,239,1,1266.23,1,At-Risk
14107.0,52,7,2703.23,0,Regular
14108.0,31,2,597.91,0,Occasional
14109.0,73,1,144.2,0,Occasional
14110.0,4,12,5683.15,0,High-Value
14111.0,14,4,692.85,0,Occasional
14112.0,23,7,2915.15,0,Regular
14113.0,4,4,1840.42,0,Occasional
14114.0,274,2,386.53,1,Occasional
14116.0,20,5,1382.74,0,Regular
14117.0,144,1,90.0,1,Occasional
14121.0,4,4,2780.15,0,Occasional
14124.0,84,1,419.58,0,Occasional
14125.0,11,3,2740.43,0,Occasional
14126.0,8,3,706.1300000000001,0,Occasional
14127.0,123,3,709.71,0,Occasional
14128.0,61,2,637.5,0,Occasional
14129.0,2,5,1123.8600000000001,0,Regular
14130.0,319,1,483.86,1,At-Risk
14132.0,2,11,3586.03,0,High-Value
14133.0,130,3,605.64,0,Occasional
14135.0,2,15,4690.31,3,High-Value
14138.0,2,2,982.38,0,Occasional
14139.0,46,1,415.82,0,Occasional
14140.0,4,2,935.05,0,Occasional
14141.0,3,4,915.13,0,Occasional
14142.0,373,1,311.81,1,At-Risk
14143.0,134,1,115.8,0,Occasional
14145.0,47,4,3742.2,0,Occasional
14146.0,9,5,4191.0,0,Regular
14147.0,78,2,483.4,0,Occasional
14148.0,234,1,157.2,1,At-Risk
14149.0,221,1,446.62,1,At-Risk
14150.0,36,2,658.64,0,Occasional
14152.0,75,2,621.29,0,Occasional
14154.0,239,2,1345.62,1,Occasional
14155.0,266,1,118.75,1,At-Risk
14156.0,10,55,117379.63,2,High-Value
14157.0,20,2,432.88,0,Occasional
